codIBGE,ano,homicidiosHomens,homicidiosMulheres,homicidiosTotais
2700805,2013,1,0,1
2700805,2014,0,0,0
2700805,2015,0,0,0
2700805,2016,3,0,3
2700805,2017,3,0,3
2700805,2018,1,0,1
2700805,2019,0,0,0
2700805,2020,0,0,0
2700805,2021,2,0,2
2700805,2022,1,0,1
2700805,2023,2,0,2
2700904,1989,1,0,1
2700904,1990,0,0,0
2700904,1991,3,0,3
2700904,1992,1,0,1
2700904,1993,0,0,0
2700904,1994,0,0,0
2700904,1995,1,0,1
2700904,1996,0,1,1
2700904,1997,0,0,0
2700904,1998,0,0,0
2700904,1999,0,0,0
2700904,2000,1,0,1
2700904,2001,1,0,1
2700904,2002,0,0,0
2700904,2003,0,0,0
2700904,2004,3,0,3
2700904,2005,0,0,0
2700904,2006,0,1,1
2700904,2007,2,1,3
2700904,2008,0,0,0
2700904,2009,3,0,3
2700904,2010,4,0,4
2700904,2011,0,0,0
2700904,2012,0,0,0
2700904,2013,4,0,4
2700904,2014,2,0,2
2700904,2015,1,0,1
2700904,2016,0,0,0
2700904,2017,0,0,0
2700904,2018,0,0,0
2700904,2019,0,0,0
2700904,2020,0,0,0
2700904,2021,0,0,0
2700904,2022,1,0,1
2700904,2023,0,0,0
2701001,1989,7,1,8
2701001,1990,2,0,2
2701001,1991,4,0,4
2701001,1992,0,0,0
2701001,1993,5,1,6
2701001,1994,2,0,2
2701001,1995,3,0,3
2701001,1996,2,0,2
2701001,1997,2,0,2
2701001,1998,3,0,3
2701001,1999,4,2,6
2701001,2000,8,0,8
2701001,2001,2,0,2
2701001,2002,5,0,5
2701001,2003,8,1,9
2701001,2004,3,1,4
2701001,2005,3,0,3
2701001,2006,8,0,8
2701001,2007,13,0,13
2701001,2008,11,1,12
2701001,2009,13,0,13
2701001,2010,20,0,20
2701001,2011,15,2,17
2701001,2012,14,1,15
2701001,2013,12,2,14
2701001,2014,9,0,9
2701001,2015,14,0,14
2701001,2016,17,0,17
2701001,2017,10,0,10
2701001,2018,11,0,11
2701001,2019,12,1,13
2701001,2020,0,0,0
2701001,2021,5,0,5
2701001,2022,10,0,10
2701001,2023,7,0,7
2701100,1989,4,0,4
2701100,1990,1,0,1
2701100,1991,0,0,0
2701100,1992,0,0,0
2701100,1993,0,0,0
2701100,1994,0,0,0
2701100,1995,4,0,4
2701100,1996,1,0,1
2701100,1997,2,0,2
2701100,1998,1,0,1
2701100,1999,1,0,1
2701100,2000,2,1,3
2701100,2001,2,0,2
2701100,2002,3,0,3
2701100,2003,1,0,1
2701100,2004,6,0,6
2701100,2005,3,0,3
2701100,2006,3,0,3
2701100,2007,6,1,7
2701100,2008,4,0,4
2701100,2009,9,2,11
2701100,2010,4,0,4
2701100,2011,9,0,9
2701100,2012,9,0,9
2701100,2013,3,0,3
2701100,2014,8,1,9
2701100,2015,7,1,8
2701100,2016,5,1,6
2701100,2017,4,0,4
2701100,2018,2,0,2
2701100,2019,4,0,4
2701100,2020,1,1,2
2701100,2021,1,0,1
2701100,2022,2,0,2
2701100,2023,0,0,0
2701209,1989,1,2,3
2701209,1990,0,0,0
2701209,1991,2,0,2
2701209,1992,1,0,1
2701209,1993,0,0,0
2701209,1994,2,0,2
2701209,1995,1,0,1
2701209,1996,1,0,1
2701209,1997,3,0,3
2701209,1998,1,0,1
2701209,1999,2,0,2
2701209,2000,2,1,3
2701209,2001,0,0,0
2701209,2002,4,0,4
2701209,2003,1,0,1
2701209,2004,1,0,1
2701209,2005,3,0,3
2701209,2006,7,0,7
2701209,2007,5,0,5
2701209,2008,1,0,1
2701209,2009,4,1,5
2701209,2010,6,1,7
2701209,2011,4,0,4
2701209,2012,2,0,2
2701209,2013,2,0,2
2701209,2014,2,0,2
2701209,2015,3,0,3
2701209,2016,4,1,5
2701209,2017,5,0,5
2701209,2018,1,0,1
2701209,2019,2,0,2
2701209,2020,0,0,0
2701209,2021,4,0,4
2701209,2022,6,0,6
2701209,2023,5,0,5
2701308,1989,6,0,6
2701308,1990,4,0,4
2701308,1991,8,0,8
2701308,1992,1,0,1
2701308,1993,3,1,4
2701308,1994,2,0,2
2701308,1995,4,0,4
2701308,1996,4,0,4
2701308,1997,8,0,8
2701308,1998,4,0,4
2701308,1999,2,0,2
2701308,2000,5,0,5
2701308,2001,8,0,8
2701308,2002,10,0,10
2701308,2003,4,1,5
2701308,2004,1,0,1
2701308,2005,8,0,8
2701308,2006,8,1,9
2701308,2007,10,1,11
2701308,2008,4,0,4
2701308,2009,10,0,10
2701308,2010,12,1,13
2701308,2011,5,2,7
2701308,2012,15,4,19
2701308,2013,16,0,16
2701308,2014,17,0,17
2701308,2015,12,2,14
2701308,2016,15,1,16
2701308,2017,12,1,13
2701308,2018,6,0,6
2701308,2019,9,0,9
2701308,2020,0,0,0
2701308,2021,7,0,7
2701308,2022,4,1,5
2701308,2023,3,0,3
2701357,1989,0,0,0
2701357,1990,0,0,0
2701357,1991,0,0,0
2701357,1992,0,0,0
2701357,1993,0,0,0
2701357,1994,0,0,0
2701357,1995,0,0,0
2701357,1996,0,0,0
2701357,1997,2,0,2
2701357,1998,0,0,0
2701357,1999,2,0,2
2701357,2000,1,0,1
2701357,2001,0,0,0
2701357,2002,1,0,1
2701357,2003,2,0,2
2701357,2004,2,0,2
2701357,2005,0,0,0
2701357,2006,0,0,0
2701357,2007,1,0,1
2701357,2008,1,2,3
2701357,2009,1,0,1
2701357,2010,0,0,0
2701357,2011,0,0,0
2701357,2012,1,0,1
2701357,2013,3,0,3
2701357,2014,2,0,2
2701357,2015,1,0,1
2701357,2016,4,1,5
2701357,2017,5,0,5
2701357,2018,2,0,2
2701357,2019,2,0,2
2701357,2020,1,1,2
2701357,2021,4,1,5
2701357,2022,2,0,2
2701357,2023,2,0,2
2701407,1989,8,0,8
2701407,1990,6,0,6
2701407,1991,5,1,6
2701407,1992,7,0,7
2701407,1993,4,1,5
2701407,1994,5,0,5
2701407,1995,7,0,7
2701407,1996,11,0,11
2701407,1997,8,1,9
2701407,1998,4,0,4
2701407,1999,6,2,8
2701407,2000,7,2,9
2701407,2001,6,0,6
2701407,2002,7,0,7
2701407,2003,1,1,2
2701407,2004,4,2,6
2701407,2005,6,1,7
2701407,2006,8,3,11
2701407,2007,11,0,11
2701407,2008,7,0,7
2701407,2009,9,0,9
2701407,2010,7,0,7
2701407,2011,18,1,19
2701407,2012,21,0,21
2701407,2013,24,0,24
2701407,2014,19,4,23
2701407,2015,16,1,17
2701407,2016,17,3,20
2701407,2017,13,2,15
2701407,2018,14,0,14
2701407,2019,13,1,14
2701407,2020,0,0,0
2701407,2021,12,2,14
2701407,2022,9,1,10
2701407,2023,10,1,11
2701506,1989,0,0,0
2701506,1990,1,0,1
2701506,1991,2,0,2
2701506,1992,0,0,0
2701506,1993,0,0,0
2701506,1994,1,0,1
2701506,1995,2,0,2
2701506,1996,2,0,2
2701506,1997,1,0,1
2701506,1998,1,0,1
2701506,1999,1,0,1
2701506,2000,1,0,1
2701506,2001,2,0,2
2701506,2002,1,0,1
2701506,2003,1,0,1
2701506,2004,2,1,3
2701506,2005,2,0,2
2701506,2006,2,1,3
2701506,2007,7,0,7
2701506,2008,2,0,2
2701506,2009,7,0,7
2701506,2010,0,1,1
2701506,2011,4,1,5
2701506,2012,3,0,3
2701506,2013,6,1,7
2701506,2014,2,0,2
2701506,2015,3,0,3
2701506,2016,11,0,11
2701506,2017,9,0,9
2701506,2018,5,0,5
2701506,2019,1,0,1
2701506,2020,1,1,2
2701506,2021,2,1,3
2701506,2022,2,0,2
2701506,2023,5,0,5
2701605,1989,0,0,0
2701605,1990,0,0,0
2701605,1991,0,0,0
2701605,1992,0,0,0
2701605,1993,0,0,0
2701605,1994,0,0,0
2701605,1995,1,0,1
2701605,1996,0,0,0
2701605,1997,2,0,2
2701605,1998,2,0,2
2701605,1999,3,1,4
2701605,2000,1,2,3
2701605,2001,1,0,1
2701605,2002,2,0,2
2701605,2003,6,0,6
2701605,2004,2,0,2
2701605,2005,10,0,10
2701605,2006,5,3,8
2701605,2007,4,1,5
2701605,2008,7,0,7
2701605,2009,9,0,9
2701605,2010,5,0,5
2701605,2011,8,0,8
2701605,2012,9,0,9
2701605,2013,1,0,1
2701605,2014,6,2,8
2701605,2015,7,2,9
2701605,2016,5,1,6
2701605,2017,3,0,3
2701605,2018,5,0,5
2701605,2019,10,0,10
2701605,2020,0,0,0
2701605,2021,6,1,7
2701605,2022,5,0,5
2701605,2023,5,1,6
2701704,1989,5,0,5
2701704,1990,6,1,7
2701704,1991,3,0,3
2701704,1992,2,1,3
2701704,1993,4,0,4
2701704,1994,1,0,1
2701704,1995,3,0,3
2701704,1996,3,0,3
2701704,1997,5,0,5
2701704,1998,1,2,3
2701704,1999,1,0,1
2701704,2000,1,0,1
2701704,2001,3,0,3
2701704,2002,3,0,3
2701704,2003,2,0,2
2701704,2004,1,0,1
2701704,2005,5,1,6
2701704,2006,2,0,2
2701704,2007,3,1,4
2701704,2008,2,0,2
2701704,2009,7,0,7
2701704,2010,15,0,15
2701704,2011,5,1,6
2701704,2012,10,1,11
2701704,2013,14,2,16
2701704,2014,10,2,12
2701704,2015,7,1,8
2701704,2016,4,0,4
2701704,2017,9,1,10
2701704,2018,7,0,7
2701704,2019,12,0,12
2701704,2020,0,0,0
2701704,2021,3,0,3
2701704,2022,1,0,1
2701704,2023,1,0,1
2701803,1989,1,0,1
2701803,1990,0,0,0
2701803,1991,0,0,0
2701803,1992,0,0,0
2701803,1993,0,0,0
2701803,1994,0,0,0
2701803,1995,0,0,0
2701803,1996,1,0,1
2701803,1997,0,0,0
2701803,1998,1,0,1
2701803,1999,3,0,3
2701803,2000,0,0,0
2701803,2001,1,0,1
2701803,2002,2,0,2
2701803,2003,1,0,1
2701803,2004,0,0,0
2701803,2005,1,0,1
2701803,2006,4,0,4
2701803,2007,0,0,0
2701803,2008,3,1,4
2701803,2009,6,1,7
2701803,2010,4,1,5
2701803,2011,0,0,0
2701803,2012,2,0,2
2701803,2013,2,0,2
2701803,2014,2,0,2
2701803,2015,1,0,1
2701803,2016,2,1,3
2701803,2017,4,0,4
2701803,2018,2,0,2
2701803,2019,4,0,4
2701803,2020,0,0,0
2701803,2021,1,0,1
2701803,2022,1,0,1
2701803,2023,0,0,0
2701902,1989,0,0,0
2701902,1990,0,0,0
2701902,1991,1,0,1
2701902,1992,0,0,0
2701902,1993,0,0,0
2701902,1994,1,0,1
2701902,1995,0,0,0
2701902,1996,0,0,0
2701902,1997,3,0,3
2701902,1998,1,0,1
2701902,1999,0,0,0
2701902,2000,0,0,0
2701902,2001,2,0,2
2701902,2002,3,0,3
2701902,2003,1,0,1
2701902,2004,2,0,2
2701902,2005,2,0,2
2701902,2006,3,0,3
2701902,2007,5,0,5
2701902,2008,1,1,2
2701902,2009,0,0,0
2701902,2010,0,0,0
2701902,2011,1,0,1
2701902,2012,3,1,4
2701902,2013,3,0,3
2701902,2014,3,0,3
2701902,2015,2,0,2
2701902,2016,3,0,3
2701902,2017,3,0,3
2701902,2018,1,1,2
2701902,2019,2,0,2
2701902,2020,0,0,0
2701902,2021,1,0,1
2701902,2022,1,0,1
2701902,2023,0,0,0
2702009,1989,3,0,3
2702009,1990,0,0,0
2702009,1991,2,0,2
2702009,1992,0,0,0
2702009,1993,0,0,0
2702009,1994,2,0,2
2702009,1995,0,0,0
2702009,1996,2,0,2
2702009,1997,1,0,1
2702009,1998,2,0,2
2702009,1999,1,0,1
2702009,2000,1,0,1
2702009,2001,2,0,2
2702009,2002,2,0,2
2702009,2003,0,0,0
2702009,2004,0,1,1
2702009,2005,0,0,0
2702009,2006,3,1,4
2702009,2007,1,0,1
2702009,2008,0,0,0
2702009,2009,6,2,8
2702009,2010,2,1,3
2702009,2011,1,1,2
2702009,2012,2,1,3
2702009,2013,2,3,5
2702009,2014,3,1,4
2702009,2015,3,1,4
2702009,2016,5,0,5
2702009,2017,1,0,1
2702009,2018,7,0,7
2702009,2019,1,0,1
2702009,2020,0,0,0
2702009,2021,0,0,0
2702009,2022,3,0,3
2702009,2023,2,0,2
2702108,1989,3,0,3
2702108,1990,4,1,5
2702108,1991,3,0,3
2702108,1992,4,0,4
2702108,1993,3,0,3
2702108,1994,6,0,6
2702108,1995,12,0,12
2702108,1996,4,0,4
2702108,1997,1,0,1
2702108,1998,4,1,5
2702108,1999,2,0,2
2702108,2000,2,0,2
2702108,2001,2,0,2
2702108,2002,4,1,5
2702108,2003,9,0,9
2702108,2004,5,1,6
2702108,2005,1,0,1
2702108,2006,8,1,9
2702108,2007,12,1,13
2702108,2008,11,1,12
2702108,2009,5,0,5
2702108,2010,9,0,9
2702108,2011,12,0,12
2702108,2012,6,0,6
2702108,2013,6,0,6
2702108,2014,14,0,14
2702108,2015,11,0,11
2702108,2016,17,2,19
2702108,2017,17,3,20
2702108,2018,18,1,19
2702108,2019,13,1,14
2702108,2020,3,3,6
2702108,2021,5,2,7
2702108,2022,4,0,4
2702108,2023,3,1,4
2702207,1989,2,0,2
2702207,1990,1,0,1
2702207,1991,1,0,1
2702207,1992,1,0,1
2702207,1993,1,0,1
2702207,1994,2,0,2
2702207,1995,0,0,0
2702207,1996,1,0,1
2702207,1997,2,0,2
2702207,1998,2,0,2
2702207,1999,3,0,3
2702207,2000,2,0,2
2702207,2001,2,0,2
2702207,2002,1,0,1
2702207,2003,2,0,2
2702207,2004,1,0,1
2702207,2005,4,0,4
2702207,2006,1,1,2
2702207,2007,0,1,1
2702207,2008,1,0,1
2702207,2009,2,0,2
2702207,2010,7,0,7
2702207,2011,4,0,4
2702207,2012,3,0,3
2702207,2013,7,0,7
2702207,2014,3,0,3
2702207,2015,6,0,6
2702207,2016,2,0,2
2702207,2017,5,0,5
2702207,2018,2,0,2
2702207,2019,2,0,2
2702207,2020,1,1,2
2702207,2021,3,0,3
2702207,2022,4,0,4
2702207,2023,5,1,6
2702306,1989,10,1,11
2702306,1990,7,0,7
2702306,1991,10,1,11
2702306,1992,7,1,8
2702306,1993,10,0,10
2702306,1994,6,1,7
2702306,1995,14,0,14
2702306,1996,13,2,15
2702306,1997,6,0,6
2702306,1998,5,0,5
2702306,1999,7,0,7
2702306,2000,3,0,3
2702306,2001,6,0,6
2702306,2002,6,0,6
2702306,2003,13,1,14
2702306,2004,7,2,9
2702306,2005,11,1,12
2702306,2006,19,4,23
2702306,2007,23,4,27
2702306,2008,9,1,10
2702306,2009,37,1,38
2702306,2010,32,1,33
2702306,2011,47,3,50
2702306,2012,44,1,45
2702306,2013,26,3,29
2702306,2014,47,5,52
2702306,2015,36,3,39
2702306,2016,41,2,43
2702306,2017,37,4,41
2702306,2018,30,1,31
2702306,2019,19,1,20
2702306,2020,0,0,0
2702306,2021,18,0,18
2702306,2022,15,0,15
2702306,2023,10,0,10
2702355,1989,5,0,5
2702355,1990,5,0,5
2702355,1991,2,1,3
2702355,1992,1,0,1
2702355,1993,4,0,4
2702355,1994,2,0,2
2702355,1995,5,1,6
2702355,1996,5,0,5
2702355,1997,3,1,4
2702355,1998,4,1,5
2702355,1999,1,1,2
2702355,2000,1,1,2
2702355,2001,2,0,2
2702355,2002,5,0,5
2702355,2003,4,0,4
2702355,2004,4,0,4
2702355,2005,2,0,2
2702355,2006,3,1,4
2702355,2007,9,2,11
2702355,2008,6,0,6
2702355,2009,8,4,12
2702355,2010,7,0,7
2702355,2011,10,0,10
2702355,2012,7,2,9
2702355,2013,8,1,9
2702355,2014,9,1,10
2702355,2015,6,0,6
2702355,2016,13,0,13
2702355,2017,8,1,9
2702355,2018,10,0,10
2702355,2019,9,0,9
2702355,2020,0,0,0
2702355,2021,6,0,6
2702355,2022,6,0,6
2702355,2023,8,0,8
2702405,1989,6,0,6
2702405,1990,8,1,9
2702405,1991,12,0,12
2702405,1992,18,1,19
2702405,1993,12,2,14
2702405,1994,8,0,8
2702405,1995,4,1,5
2702405,1996,3,1,4
2702405,1997,9,2,11
2702405,1998,1,0,1
2702405,1999,2,1,3
2702405,2000,4,0,4
2702405,2001,2,2,4
2702405,2002,1,1,2
2702405,2003,8,0,8
2702405,2004,14,3,17
2702405,2005,16,2,18
2702405,2006,19,2,21
2702405,2007,16,2,18
2702405,2008,21,1,22
2702405,2009,12,2,14
2702405,2010,34,2,36
2702405,2011,17,4,21
2702405,2012,19,1,20
2702405,2013,13,0,13
2702405,2014,17,0,17
2702405,2015,11,0,11
2702405,2016,15,0,15
2702405,2017,14,4,18
2702405,2018,16,0,16
2702405,2019,13,2,15
2702405,2020,0,0,0
2702405,2021,11,3,14
2702405,2022,11,1,12
2702405,2023,12,3,15
2702504,1989,0,1,1
2702504,1990,2,0,2
2702504,1991,0,0,0
2702504,1992,0,0,0
2702504,1993,1,1,2
2702504,1994,1,0,1
2702504,1995,1,1,2
2702504,1996,0,0,0
2702504,1997,3,0,3
2702504,1998,3,0,3
2702504,1999,2,0,2
2702504,2000,3,0,3
2702504,2001,1,0,1
2702504,2002,2,1,3
2702504,2003,1,1,2
2702504,2004,4,0,4
2702504,2005,4,1,5
2702504,2006,3,1,4
2702504,2007,5,1,6
2702504,2008,3,0,3
2702504,2009,5,0,5
2702504,2010,2,0,2
2702504,2011,2,0,2
2702504,2012,5,1,6
2702504,2013,3,2,5
2702504,2014,7,0,7
2702504,2015,3,0,3
2702504,2016,4,1,5
2702504,2017,3,1,4
2702504,2018,5,0,5
2702504,2019,0,0,0
2702504,2020,0,0,0
2702504,2021,3,0,3
2702504,2022,6,0,6
2702504,2023,2,0,2
2702553,1989,0,0,0
2702553,1990,0,0,0
2702553,1991,0,0,0
2702553,1992,0,0,0
2702553,1993,0,0,0
2702553,1994,2,0,2
2702553,1995,1,0,1
2702553,1996,0,0,0
2702553,1997,2,0,2
2702553,1998,0,0,0
2702553,1999,1,0,1
2702553,2000,4,0,4
2702553,2001,1,0,1
2702553,2002,1,1,2
2702553,2003,5,0,5
2702553,2004,2,0,2
2702553,2005,5,1,6
2702553,2006,5,0,5
2702553,2007,6,0,6
2702553,2008,8,0,8
2702553,2009,3,0,3
2702553,2010,6,0,6
2702553,2011,5,0,5
2702553,2012,7,0,7
2702553,2013,8,0,8
2702553,2014,5,0,5
2702553,2015,5,2,7
2702553,2016,4,0,4
2702553,2017,9,0,9
2702553,2018,2,0,2
2702553,2019,3,1,4
2702553,2020,0,0,0
2702553,2021,4,0,4
2702553,2022,1,0,1
2702553,2023,3,0,3
2702603,1989,4,0,4
2702603,1990,1,1,2
2702603,1991,4,0,4
2702603,1992,3,0,3
2702603,1993,1,0,1
2702603,1994,0,0,0
2702603,1995,2,0,2
2702603,1996,4,0,4
2702603,1997,2,0,2
2702603,1998,4,0,4
2702603,1999,3,1,4
2702603,2000,4,0,4
2702603,2001,5,0,5
2702603,2002,1,0,1
2702603,2003,5,0,5
2702603,2004,3,0,3
2702603,2005,3,0,3
2702603,2006,6,2,8
2702603,2007,7,0,7
2702603,2008,5,0,5
2702603,2009,9,2,11
2702603,2010,12,0,12
2702603,2011,15,0,15
2702603,2012,9,0,9
2702603,2013,6,0,6
2702603,2014,18,2,20
2702603,2015,11,0,11
2702603,2016,8,0,8
2702603,2017,10,0,10
2702603,2018,8,0,8
2702603,2019,3,1,4
2702603,2020,1,1,2
2702603,2021,11,0,11
2702603,2022,6,0,6
2702603,2023,2,0,2
2702702,1989,0,0,0
2702702,1990,1,0,1
2702702,1991,1,0,1
2702702,1992,0,0,0
2702702,1993,1,0,1
2702702,1994,1,0,1
2702702,1995,0,0,0
2702702,1996,1,0,1
2702702,1997,0,0,0
2702702,1998,0,0,0
2702702,1999,1,0,1
2702702,2000,1,0,1
2702702,2001,1,0,1
2702702,2002,0,0,0
2702702,2003,0,0,0
2702702,2004,0,0,0
2702702,2005,1,0,1
2702702,2006,2,0,2
2702702,2007,1,0,1
2702702,2008,0,0,0
2702702,2009,0,0,0
2702702,2010,3,0,3
2702702,2011,2,0,2
2702702,2012,2,0,2
2702702,2013,2,0,2
2702702,2014,2,1,3
2702702,2015,0,1,1
2702702,2016,8,1,9
2702702,2017,2,0,2
2702702,2018,1,0,1
2702702,2019,2,0,2
2702702,2020,0,0,0
2702702,2021,3,0,3
2702702,2022,3,0,3
2702702,2023,2,0,2
2702801,1989,8,0,8
2702801,1990,10,0,10
2702801,1991,2,0,2
2702801,1992,3,0,3
2702801,1993,6,1,7
2702801,1994,6,0,6
2702801,1995,7,0,7
2702801,1996,3,0,3
2702801,1997,4,0,4
2702801,1998,3,0,3
2702801,1999,0,0,0
2702801,2000,3,0,3
2702801,2001,4,1,5
2702801,2002,2,0,2
2702801,2003,3,0,3
2702801,2004,4,1,5
2702801,2005,3,0,3
2702801,2006,6,0,6
2702801,2007,4,1,5
2702801,2008,6,0,6
2702801,2009,4,1,5
2702801,2010,5,1,6
2702801,2011,11,0,11
2702801,2012,2,1,3
2702801,2013,7,0,7
2702801,2014,6,0,6
2702801,2015,10,0,10
2702801,2016,9,1,10
2702801,2017,7,0,7
2702801,2018,8,0,8
2702801,2019,3,1,4
2702801,2020,1,1,2
2702801,2021,4,0,4
2702801,2022,6,1,7
2702801,2023,1,0,1
2702900,1989,7,0,7
2702900,1990,5,0,5
2702900,1991,1,1,2
2702900,1992,4,1,5
2702900,1993,2,1,3
2702900,1994,2,0,2
2702900,1995,1,0,1
2702900,1996,2,0,2
2702900,1997,3,0,3
2702900,1998,5,1,6
2702900,1999,2,0,2
2702900,2000,5,0,5
2702900,2001,1,0,1
2702900,2002,8,0,8
2702900,2003,4,1,5
2702900,2004,2,0,2
2702900,2005,0,0,0
2702900,2006,3,1,4
2702900,2007,2,1,3
2702900,2008,5,2,7
2702900,2009,11,1,12
2702900,2010,10,0,10
2702900,2011,17,2,19
2702900,2012,5,0,5
2702900,2013,8,0,8
2702900,2014,8,0,8
2702900,2015,14,0,14
2702900,2016,21,0,21
2702900,2017,9,0,9
2702900,2018,10,4,14
2702900,2019,7,1,8
2702900,2020,0,0,0
2702900,2021,9,1,10
2702900,2022,11,0,11
2702900,2023,8,0,8
2703007,1989,2,0,2
2703007,1990,2,0,2
2703007,1991,3,0,3
2703007,1992,2,0,2
2703007,1993,4,0,4
2703007,1994,1,0,1
2703007,1995,1,3,4
2703007,1996,4,2,6
2703007,1997,3,0,3
2703007,1998,2,0,2
2703007,1999,2,0,2
2703007,2000,0,0,0
2703007,2001,2,0,2
2703007,2002,8,0,8
2703007,2003,4,1,5
2703007,2004,1,0,1
2703007,2005,3,0,3
2703007,2006,10,0,10
2703007,2007,11,1,12
2703007,2008,6,0,6
2703007,2009,6,0,6
2703007,2010,9,0,9
2703007,2011,7,1,8
2703007,2012,10,3,13
2703007,2013,9,3,12
2703007,2014,8,1,9
2703007,2015,11,0,11
2703007,2016,9,2,11
2703007,2017,7,1,8
2703007,2018,10,0,10
2703007,2019,5,2,7
2703007,2020,1,1,2
2703007,2021,6,0,6
2703007,2022,5,0,5
2703007,2023,7,2,9
2703106,1989,8,0,8
2703106,1990,2,1,3
2703106,1991,4,0,4
2703106,1992,5,0,5
2703106,1993,2,0,2
2703106,1994,3,0,3
2703106,1995,4,1,5
2703106,1996,3,0,3
2703106,1997,2,1,3
2703106,1998,0,1,1
2703106,1999,2,0,2
2703106,2000,7,0,7
2703106,2001,5,0,5
2703106,2002,4,1,5
2703106,2003,1,0,1
2703106,2004,6,1,7
2703106,2005,9,1,10
2703106,2006,10,0,10
2703106,2007,14,3,17
2703106,2008,11,0,11
2703106,2009,5,2,7
2703106,2010,15,0,15
2703106,2011,7,1,8
2703106,2012,6,0,6
2703106,2013,7,1,8
2703106,2014,9,0,9
2703106,2015,10,0,10
2703106,2016,10,0,10
2703106,2017,6,0,6
2703106,2018,8,1,9
2703106,2019,6,0,6
2703106,2020,0,0,0
2703106,2021,9,0,9
2703106,2022,12,0,12
2703106,2023,13,1,14
2703205,1989,5,1,6
2703205,1990,1,0,1
2703205,1991,2,0,2
2703205,1992,4,0,4
2703205,1993,1,0,1
2703205,1994,2,0,2
2703205,1995,3,0,3
2703205,1996,3,0,3
2703205,1997,3,0,3
2703205,1998,5,0,5
2703205,1999,8,0,8
2703205,2000,5,0,5
2703205,2001,2,1,3
2703205,2002,5,0,5
2703205,2003,3,1,4
2703205,2004,3,0,3
2703205,2005,0,2,2
2703205,2006,3,1,4
2703205,2007,5,1,6
2703205,2008,8,0,8
2703205,2009,3,1,4
2703205,2010,6,0,6
2703205,2011,10,0,10
2703205,2012,5,0,5
2703205,2013,7,2,9
2703205,2014,5,0,5
2703205,2015,4,0,4
2703205,2016,12,0,12
2703205,2017,5,1,6
2703205,2018,6,2,8
2703205,2019,4,2,6
2703205,2020,1,1,2
2703205,2021,13,0,13
2703205,2022,1,0,1
2703205,2023,6,0,6
2703304,1989,0,0,0
2703304,1990,1,0,1
2703304,1991,0,0,0
2703304,1992,1,0,1
2703304,1993,0,0,0
2703304,1994,2,0,2
2703304,1995,0,0,0
2703304,1996,2,0,2
2703304,1997,1,0,1
2703304,1998,0,0,0
2703304,1999,3,0,3
2703304,2000,3,0,3
2703304,2001,2,0,2
2703304,2002,1,0,1
2703304,2003,3,0,3
2703304,2004,7,1,8
2703304,2005,4,0,4
2703304,2006,8,0,8
2703304,2007,4,0,4
2703304,2008,7,0,7
2703304,2009,6,0,6
2703304,2010,3,0,3
2703304,2011,4,1,5
2703304,2012,7,0,7
2703304,2013,7,0,7
2703304,2014,11,0,11
2703304,2015,6,0,6
2703304,2016,8,1,9
2703304,2017,7,0,7
2703304,2018,13,1,14
2703304,2019,8,1,9
2703304,2020,0,0,0
2703304,2021,5,0,5
2703304,2022,7,1,8
2703304,2023,5,0,5
2703403,1989,0,0,0
2703403,1990,0,0,0
2703403,1991,0,0,0
2703403,1992,1,0,1
2703403,1993,0,0,0
2703403,1994,1,0,1
2703403,1995,0,0,0
2703403,1996,0,0,0
2703403,1997,0,0,0
2703403,1998,1,0,1
2703403,1999,2,0,2
2703403,2000,1,0,1
2703403,2001,0,0,0
2703403,2002,0,0,0
2703403,2003,2,0,2
2703403,2004,0,0,0
2703403,2005,3,0,3
2703403,2006,0,0,0
2703403,2007,2,0,2
2703403,2008,1,0,1
2703403,2009,3,0,3
2703403,2010,3,0,3
2703403,2011,2,0,2
2703403,2012,1,0,1
2703403,2013,1,1,2
2703403,2014,1,0,1
2703403,2015,2,0,2
2703403,2016,0,0,0
2703403,2017,0,0,0
2703403,2018,1,0,1
2703403,2019,0,1,1
2703403,2020,0,0,0
2703403,2021,0,0,0
2703403,2022,2,0,2
2703403,2023,0,1,1
2703502,1989,1,0,1
2703502,1990,0,0,0
2703502,1991,2,0,2
2703502,1992,1,0,1
2703502,1993,2,0,2
2703502,1994,2,1,3
2703502,1995,2,0,2
2703502,1996,3,0,3
2703502,1997,1,0,1
2703502,1998,0,0,0
2703502,1999,1,0,1
2703502,2000,4,0,4
2703502,2001,2,0,2
2703502,2002,2,0,2
2703502,2003,1,0,1
2703502,2004,1,0,1
2703502,2005,0,1,1
2703502,2006,0,0,0
2703502,2007,0,0,0
2703502,2008,1,0,1
2703502,2009,2,0,2
2703502,2010,1,0,1
2703502,2011,5,0,5
2703502,2012,1,0,1
2703502,2013,3,0,3
2703502,2014,3,0,3
2703502,2015,3,0,3
2703502,2016,1,0,1
2703502,2017,7,0,7
2703502,2018,4,0,4
2703502,2019,4,1,5
2703502,2020,0,0,0
2703502,2021,1,0,1
2703502,2022,0,1,1
2703502,2023,0,0,0
2703601,1989,6,1,7
2703601,1990,2,0,2
2703601,1991,3,0,3
2703601,1992,2,1,3
2703601,1993,1,0,1
2703601,1994,1,1,2
2703601,1995,0,0,0
2703601,1996,1,0,1
2703601,1997,5,0,5
2703601,1998,2,0,2
2703601,1999,3,0,3
2703601,2000,3,0,3
2703601,2001,1,0,1
