Período,Região ID,Valor
2003-01-15T00:00:00.000Z,1100189,0
2004-01-15T00:00:00.000Z,1100189,1
2005-01-15T00:00:00.000Z,1100189,1
2006-01-15T00:00:00.000Z,1100189,4
2007-01-15T00:00:00.000Z,1100189,2
2008-01-15T00:00:00.000Z,1100189,0
2009-01-15T00:00:00.000Z,1100189,0
2010-01-15T00:00:00.000Z,1100189,2
2011-01-15T00:00:00.000Z,1100189,2
2012-01-15T00:00:00.000Z,1100189,1
2013-01-15T00:00:00.000Z,1100189,2
2014-01-15T00:00:00.000Z,1100189,0
2015-01-15T00:00:00.000Z,1100189,3
2016-01-15T00:00:00.000Z,1100189,2
2017-01-15T00:00:00.000Z,1100189,1
2018-01-15T00:00:00.000Z,1100189,1
2019-01-15T00:00:00.000Z,1100189,1
2020-01-15T00:00:00.000Z,1100189,0
2021-01-15T00:00:00.000Z,1100189,1
2022-01-15T00:00:00.000Z,1100189,3
2023-01-15T00:00:00.000Z,1100189,0
1989-01-15T00:00:00.000Z,1100205,14
1990-01-15T00:00:00.000Z,1100205,12
1991-01-15T00:00:00.000Z,1100205,11
1992-01-15T00:00:00.000Z,1100205,14
1993-01-15T00:00:00.000Z,1100205,11
1994-01-15T00:00:00.000Z,1100205,13
1995-01-15T00:00:00.000Z,1100205,5
1996-01-15T00:00:00.000Z,1100205,14
1997-01-15T00:00:00.000Z,1100205,9
1998-01-15T00:00:00.000Z,1100205,16
1999-01-15T00:00:00.000Z,1100205,13
2000-01-15T00:00:00.000Z,1100205,17
2001-01-15T00:00:00.000Z,1100205,33
2002-01-15T00:00:00.000Z,1100205,15
2003-01-15T00:00:00.000Z,1100205,13
2004-01-15T00:00:00.000Z,1100205,13
2005-01-15T00:00:00.000Z,1100205,11
2006-01-15T00:00:00.000Z,1100205,17
2007-01-15T00:00:00.000Z,1100205,7
2008-01-15T00:00:00.000Z,1100205,7
2009-01-15T00:00:00.000Z,1100205,19
2010-01-15T00:00:00.000Z,1100205,12
2011-01-15T00:00:00.000Z,1100205,19
2012-01-15T00:00:00.000Z,1100205,18
2013-01-15T00:00:00.000Z,1100205,20
2014-01-15T00:00:00.000Z,1100205,15
2015-01-15T00:00:00.000Z,1100205,19
2016-01-15T00:00:00.000Z,1100205,19
2017-01-15T00:00:00.000Z,1100205,18
